lat,lon,ta_avg,td_avg,hm_avg,ASR,DSR,RSR,Tnwb,Tg,WBGT
36.098149,128.882548,12.4,6.6,72.0,360.9846,415.15378,177.06152,9.405422569837233,12.807506436109543,10.385297086107972
36.10275,128.882752,12.3,6.5,72.0,353.0596,410.71924,180.67116,9.311661535822719,12.705324161052705,10.289227907286444
36.107351,128.882957,12.2,6.4,72.0,353.0596,410.71924,180.67116,9.217900468432866,12.605324161052703,10.193595160113547
36.111953,128.883161,12.1,6.3,72.0,353.0596,410.71924,180.67116,9.124139367548644,12.505324161052704,10.09796238949459
36.116554,128.883365,11.9,6.2,72.0,356.74612,412.00574,180.32503,8.936617064818112,12.305958473682404,9.906823640109158
36.121155,128.88357,11.8,6.2,72.0,364.10385,419.64798,173.07115,8.84285586273089,12.209706234931947,9.811940350898013
36.125757,128.883774,12.0,6.2,71.0,364.10385,419.64798,173.07115,8.928853602109735,12.409706234931946,9.932138768463204
36.130358,128.883978,12.3,6.2,70.0,355.38846,412.40186,178.47307,9.106961743716624,12.706153589487077,10.146103938499053
36.13496,128.884183,12.6,6.2,68.0,355.38846,412.40186,178.47307,9.180423554561534,13.006153589487075,10.28752720609049
36.139561,128.884387,12.4,5.9,68.0,355.38846,412.40186,178.47307,8.995344988123323,12.806153589487076,10.097972209583741
36.144163,128.884592,11.9,5.3,67.0,357.20187,415.1672,176.21922,8.432024536508024,12.30751302242279,9.553919780040173
35.849604,128.87721,12.8,6.6,69.0,356.54236,414.38266,181.20386,9.469076098713524,13.20712782740593,10.549778834580653
35.854202,128.877413,12.7,6.6,70.0,356.54236,414.38266,181.20386,9.479597910951776,13.107127827405929,10.527144103147428
35.858801,128.877617,12.7,6.8,71.0,360.59613,415.7826,178.25578,9.583089262704535,13.107814919948577,10.59972546788289
35.863399,128.87782,13.1,7.3,73.0,360.59613,415.7826,178.25578,10.166674579706934,13.507814919948578,11.128235189784569
35.867997,128.878023,13.5,7.5,72.0,360.59613,415.7826,178.25578,10.436791774710892,13.907814919948578,11.43731722628734
35.872596,128.878226,13.7,7.5,71.0,360.59613,415.7826,178.25578,10.517708746709674,14.107814919948577,11.553959106686488
35.877194,128.878429,13.8,7.4,70.0,351.30377,410.32504,181.59235,10.504344478781872,14.205129611492158,11.574067057445744
35.881792,128.878632,13.9,7.3,69.0,351.30377,410.32504,181.59235,10.49043860174535,14.305129611492157,11.594332943520177
35.886391,128.878836,13.9,7.2,68.0,351.30377,410.32504,181.59235,10.383430563357615,14.305129611492157,11.519427316648763
35.89099,128.879039,13.9,7.2,68.0,351.30377,410.32504,181.59235,10.383430563357615,14.305129611492157,11.519427316648763
35.895588,128.879242,13.9,7.2,68.0,351.30377,410.32504,181.59235,10.383430563357615,14.305129611492157,11.519427316648763
35.900187,128.879446,14.0,7.0,67.0,351.30377,410.32504,181.59235,10.368692100497388,14.405129611492157,11.539110392646602
35.904786,128.879649,14.0,6.9,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.909385,128.879853,14.1,6.9,66.0,351.30377,410.32504,181.59235,10.35334884480062,14.505129611492157,11.558370113658865
35.913983,128.880056,14.0,6.9,66.0,354.22885,413.83453,178.82504,10.26144867257198,14.40685847401619,11.464385765603623
35.918582,128.880259,13.9,7.0,67.0,354.22885,413.83453,178.82504,10.276470222254797,14.30685847401619,11.444900850381597
35.923181,128.880463,13.9,7.0,67.0,354.22885,413.83453,178.82504,10.276470222254797,14.30685847401619,11.444900850381597
35.92778,128.880667,14.1,6.9,66.0,354.22885,413.83453,178.82504,10.35334884480062,14.50685847401619,11.558715886163672
35.93238,128.88087,14.1,6.9,65.0,351.01926,412.41156,179.3577,10.245802928265691,14.506158357858657,11.483293721357715
35.936979,128.881074,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.941578,128.881277,14.0,6.9,66.0,351.01926,412.41156,179.3577,10.26144867257198,14.406158357858658,11.464245742372118
35.946177,128.881481,14.0,6.9,66.0,351.01926,412.41156,179.3577,10.26144867257198,14.406158357858658,11.464245742372118
35.950776,128.881685,13.9,7.1,68.0,351.01926,412.41156,179.3577,10.383430563357615,14.306158357858658,11.519633065922061
35.955376,128.881888,13.8,7.3,70.0,351.01926,412.41156,179.3577,10.504344478781872,14.206158357858659,11.574272806719042
35.959975,128.882092,13.8,7.5,71.0,351.01926,412.41156,179.3577,10.611170512188151,14.206158357858659,11.649051030103438
35.964575,128.882296,13.5,7.4,72.0,351.01926,412.41156,179.3577,10.436791774710892,13.906158357858658,11.436985913869355
35.969174,128.8825,13.2,7.2,72.0,351.77115,408.37308,186.65192,10.155509654540847,13.604164850711822,11.149689728320958
35.973774,128.882703,13.3,7.3,72.0,351.77115,408.37308,186.65192,10.24927039344197,13.704164850711823,11.245322245551742
35.978374,128.882907,13.6,7.4,72.0,351.77115,408.37308,186.65192,10.530552417304198,14.004164850711822,11.532219662255303
35.982973,128.883111,13.5,7.4,72.0,351.77115,408.37308,186.65192,10.436791774710892,13.904164850711823,11.436587212439989
35.987573,128.883315,13.5,7.4,72.0,358.9019,414.99036,177.64232,10.436791774710892,13.907426208257675,11.437239483949158
35.992173,128.883519,13.6,7.5,71.0,358.9019,414.99036,177.64232,10.424246948326394,14.007426208257675,11.458458105480009
35.996773,128.883723,13.7,7.4,70.0,358.9019,414.99036,177.64232,10.411185872233803,14.107426208257674,11.479315352215199
36.001373,128.883927,13.7,7.2,69.0,358.9019,414.99036,177.64232,10.304736649338555,14.107426208257674,11.404800896188522
36.005973,128.884131,13.7,7.3,70.0,359.40576,418.99237,177.72884,10.411185872233803,14.109386038780212,11.479707318319704
36.010573,128.884335,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.015173,128.884539,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.019773,128.884743,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.024373,128.884947,13.5,7.4,72.0,359.40576,418.99237,177.72884,10.436791774710892,13.909386038780212,11.437631450053667
36.028973,128.885152,13.3,7.3,72.0,359.40576,418.99237,177.72884,10.24927039344197,13.709386038780213,11.24636648316542
36.033573,128.885356,13.4,7.3,72.0,359.40576,418.99237,177.72884,10.343031100127646,13.809386038780213,11.341998977845394
36.038174,128.88556,13.4,7.3,72.0,359.40576,418.99237,177.72884,10.343031100127646,13.809386038780213,11.341998977845394
36.042774,128.885764,13.3,7.2,72.0,359.8135,417.7673,177.7827,10.24927039344197,13.708787101507188,11.246246695710816
36.047375,128.885969,13.2,7.2,72.0,359.8135,417.7673,177.7827,10.155509654540847,13.608787101507186,11.15061417848003
36.051975,128.886173,13.2,7.2,72.0,359.8135,417.7673,177.7827,10.155509654540847,13.608787101507186,11.15061417848003
36.056576,128.886377,13.2,7.2,72.0,359.8135,417.7673,177.7827,10.155509654540847,13.608787101507186,11.15061417848003
36.061176,128.886582,13.1,7.2,72.0,354.48843,413.2038,177.95189,10.061748883310734,13.506548291444778,11.05453387660647
36.065777,128.886786,13.0,7.1,72.0,354.48843,413.2038,177.95189,9.967988079637548,13.406548291444778,10.95890131403524
36.070378,128.88699,12.9,7.0,72.0,354.48843,413.2038,177.95189,9.87422724340667,13.306548291444779,10.863268728673624
36.074979,128.887195,12.8,7.0,73.0,354.48843,413.2038,177.95189,9.884508379504572,13.20654829144478,10.840465523942157
36.079579,128.887399,12.7,6.8,73.0,353.0596,410.71924,180.67116,9.790452916272924,13.105324161052703,10.744381873601586
36.08418,128.887604,12.6,6.8,72.0,353.0596,410.71924,180.67116,9.592944538213573,13.005324161052704,10.576126008960042
36.088781,128.887808,12.6,6.8,72.0,353.0596,410.71924,180.67116,9.592944538213573,13.005324161052704,10.576126008960042
36.093382,128.888013,12.6,6.7,72.0,353.0596,410.71924,180.67116,9.592944538213573,13.005324161052704,10.576126008960042
36.097983,128.888218,12.5,6.7,72.0,353.0596,410.71924,180.67116,9.499183570594882,12.905324161052704,10.480493331626958
36.102584,128.888422,12.4,6.6,72.0,353.0596,410.71924,180.67116,9.405422569837233,12.805324161052704,10.384860631096604
36.107185,128.888627,12.3,6.5,72.0,353.0596,410.71924,180.67116,9.311661535822719,12.705324161052705,10.289227907286444
36.111787,128.888832,12.2,6.4,72.0,353.0596,410.71924,180.67116,9.217900468432866,12.605324161052703,10.193595160113547
36.116388,128.889036,12.0,6.2,72.0,364.10385,419.64798,173.07115,9.030378233050449,12.409706234931946,10.003206010121705
36.120989,128.889241,11.8,6.2,72.0,364.10385,419.64798,173.07115,8.84285586273089,12.209706234931947,9.811940350898013
36.125591,128.889446,12.0,6.2,71.0,364.10385,419.64798,173.07115,8.928853602109735,12.409706234931946,9.932138768463204
36.130192,128.889651,12.6,6.2,68.0,364.10385,419.64798,173.07115,9.180423554561534,13.009706234931945,10.288237735179463
36.134793,128.889856,12.6,6.0,68.0,357.20187,415.1672,176.21922,9.180423554561534,13.00751302242279,10.287799092677632
36.139395,128.89006,12.2,5.7,68.0,357.20187,415.1672,176.21922,8.810266267802275,12.60751302242279,9.908688991946152
36.143997,128.890265,11.8,5.2,67.0,357.20187,415.1672,176.21922,8.33980183484206,12.207513022422791,9.459363888874
36.148598,128.89047,11.9,5.3,67.0,357.20187,415.1672,176.21922,8.432024536508024,12.30751302242279,9.553919780040173
36.1532,128.890675,12.3,5.8,68.0,349.47302,406.72308,186.1923,8.902805647270002,12.703347551822663,10.002633463453535
35.844841,128.882655,12.7,6.6,70.0,356.54236,414.38266,181.20386,9.479597910951776,13.107127827405929,10.527144103147428
35.849439,128.882858,12.7,6.6,70.0,356.54236,414.38266,181.20386,9.479597910951776,13.107127827405929,10.527144103147428
35.854037,128.883062,12.6,6.6,70.0,360.59613,415.7826,178.25578,9.386438922489788,13.007814919948578,10.432070229732567
35.858635,128.883265,12.7,7.0,72.0,360.59613,415.7826,178.25578,9.686705472810658,13.107814919948577,10.672256814957176
35.863233,128.883469,13.3,7.4,73.0,360.59613,415.7826,178.25578,10.354785223029046,13.707814919948579,11.319912640110047
35.867832,128.883672,13.6,7.5,71.0,360.59613,415.7826,178.25578,10.424246948326394,14.007814919948578,11.45853584781819
35.87243,128.883876,13.7,7.5,71.0,360.59613,415.7826,178.25578,10.517708746709674,14.107814919948577,11.553959106686488
35.877028,128.884079,13.8,7.4,70.0,351.30377,410.32504,181.59235,10.504344478781872,14.205129611492158,11.574067057445744
35.881627,128.884283,13.9,7.3,69.0,351.30377,410.32504,181.59235,10.49043860174535,14.305129611492157,11.594332943520177
35.886225,128.884487,13.9,7.1,68.0,351.30377,410.32504,181.59235,10.383430563357615,14.305129611492157,11.519427316648763
35.890824,128.88469,14.0,7.1,67.0,351.30377,410.32504,181.59235,10.368692100497388,14.405129611492157,11.539110392646602
35.895423,128.884894,14.0,7.0,67.0,351.30377,410.32504,181.59235,10.368692100497388,14.405129611492157,11.539110392646602
35.900021,128.885098,14.0,7.0,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.90462,128.885302,14.0,6.9,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.909219,128.885506,14.0,6.9,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.913818,128.885709,14.0,7.0,67.0,354.22885,413.83453,178.82504,10.368692100497388,14.40685847401619,11.539456165151408
35.918417,128.885913,13.9,7.1,67.0,354.22885,413.83453,178.82504,10.276470222254797,14.30685847401619,11.444900850381597
35.923016,128.886117,14.0,6.9,66.0,354.22885,413.83453,178.82504,10.26144867257198,14.40685847401619,11.464385765603623
35.927615,128.886321,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.932214,128.886525,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.936813,128.886729,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.941412,128.886933,14.0,6.9,66.0,351.01926,412.41156,179.3577,10.26144867257198,14.406158357858658,11.464245742372118
35.946011,128.887137,13.9,6.9,67.0,351.01926,412.41156,179.3577,10.276470222254797,14.306158357858658,11.444760827150091
35.950611,128.887341,13.8,7.1,68.0,351.01926,412.41156,179.3577,10.290891784847206,14.206158357858659,11.424855920964776
35.95521,128.887545,13.8,7.4,70.0,351.01926,412.41156,179.3577,10.504344478781872,14.206158357858659,11.574272806719042
35.959809,128.887749,13.6,7.5,71.0,351.01926,412.41156,179.3577,10.424246948326394,14.006158357858657,11.458204535400206
35.964409,128.887954,13.1,7.2,73.0,351.01926,412.41156,179.3577,10.166674579706934,13.506158357858657,11.127903877366585
35.969008,128.888158,12.8,7.0,73.0,351.77115,408.37308,186.65192,9.884508379504572,13.204164850711823,10.839988835795566
35.973608,128.888362,13.0,7.1,73.0,351.77115,408.37308,186.65192,10.072619211111425,13.404164850711823,11.031666417920363
35.978208,128.888566,13.5,7.4,72.0,351.77115,408.37308,186.65192,10.436791774710892,13.904164850711823,11.436587212439989
35.982807,128.888771,13.7,7.5,71.0,351.77115,408.37308,186.65192,10.517708746709674,14.104164850711822,11.553229092839135
35.987407,128.888975,13.7,7.5,71.0,358.9019,414.99036,177.64232,10.517708746709674,14.107426208257674,11.553881364348307
35.992007,128.889179,13.7,7.4,70.0,358.9019,414.99036,177.64232,10.411185872233803,14.107426208257674,11.479315352215199
35.996607,128.889384,13.7,7.2,69.0,358.9019,414.99036,177.64232,10.304736649338555,14.107426208257674,11.404800896188522
36.001207,128.889588,13.7,7.2,69.0,358.9019,414.99036,177.64232,10.304736649338555,14.107426208257674,11.404800896188522
36.005807,128.889792,13.7,7.4,70.0,359.40576,418.99237,177.72884,10.411185872233803,14.109386038780212,11.479707318319704
36.010407,128.889997,13.7,7.5,71.0,359.40576,418.99237,177.72884,10.517708746709674,14.109386038780212,11.554273330452816
36.015007,128.890201,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.019607,128.890406,13.6,7.4,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.024207,128.89061,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.028807,128.890815,13.5,7.4,72.0,359.40576,418.99237,177.72884,10.436791774710892,13.909386038780212,11.437631450053667
36.033407,128.89102,13.5,7.4,72.0,359.40576,418.99237,177.72884,10.436791774710892,13.909386038780212,11.437631450053667
36.038008,128.891224,13.2,7.2,72.0,359.40576,418.99237,177.72884,10.155509654540847,13.609386038780212,11.150733965934634
36.042608,128.891429,13.0,7.1,72.0,359.8135,417.7673,177.7827,9.967988079637548,13.408787101507187,10.959349076047722
36.047209,128.891634,13.2,7.2,72.0,359.8135,417.7673,177.7827,10.155509654540847,13.608787101507186,11.15061417848003
36.051809,128.891838,13.4,7.3,72.0,359.8135,417.7673,177.7827,10.343031100127646,13.808787101507187,11.341879190390788
36.05641,128.892043,13.3,7.3,72.0,354.48843,413.2038,177.95189,10.24927039344197,13.70654829144478,11.245798933698333
36.06101,128.892248,13.2,7.2,72.0,354.48843,413.2038,177.95189,10.155509654540847,13.606548291444778,11.150166416467549
36.065611,128.892453,13.2,7.2,72.0,354.48843,413.2038,177.95189,10.155509654540847,13.606548291444778,11.150166416467549
36.070212,128.892657,13.2,7.2,72.0,354.48843,413.2038,177.95189,10.155509654540847,13.606548291444778,11.150166416467549
36.074812,128.892862,13.0,7.1,72.0,353.0596,410.71924,180.67116,9.967988079637548,13.405324161052704,10.958656487956825
36.079413,128.893067,12.9,7.0,72.0,353.0596,410.71924,180.67116,9.87422724340667,13.305324161052704,10.86302390259521
36.084014,128.893272,12.8,7.0,72.0,353.0596,410.71924,180.67116,9.780466374502943,13.205324161052705,10.7673912943626
36.088615,128.893477,12.7,6.9,73.0,353.0596,410.71924,180.67116,9.790452916272924,13.105324161052703,10.744381873601586
36.093216,128.893682,12.6,6.8,72.0,353.0596,410.71924,180.67116,9.592944538213573,13.005324161052704,10.576126008960042
36.097817,128.893887,12.5,6.7,72.0,353.0596,410.71924,180.67116,9.499183570594882,12.905324161052704,10.480493331626958
36.102418,128.894092,12.5,6.6,72.0,353.0596,410.71924,180.67116,9.499183570594882,12.905324161052704,10.480493331626958
36.107019,128.894297,12.3,6.5,72.0,353.0596,410.71924,180.67116,9.311661535822719,12.705324161052705,10.289227907286444
36.11162,128.894502,12.2,6.4,72.0,364.10385,419.64798,173.07115,9.217900468432866,12.609706234931945,10.194471574889395
36.116222,128.894707,12.0,6.3,72.0,364.10385,419.64798,173.07115,9.030378233050449,12.409706234931946,10.003206010121705
36.120823,128.894912,11.8,6.2,72.0,364.10385,419.64798,173.07115,8.84285586273089,12.209706234931947,9.811940350898013
36.125424,128.895118,11.9,6.2,72.0,364.10385,419.64798,173.07115,8.936617064818112,12.309706234931946,9.907573192359067
36.130026,128.895323,12.6,6.2,68.0,357.20187,415.1672,176.21922,9.180423554561534,13.00751302242279,10.287799092677632
36.134627,128.895528,12.4,5.8,68.0,357.20187,415.1672,176.21922,8.995344988123323,12.80751302242279,10.098244096170884
36.139229,128.895733,11.9,5.2,67.0,357.20187,415.1672,176.21922,8.432024536508024,12.30751302242279,9.553919780040173
36.14383,128.895939,11.8,5.2,67.0,357.20187,415.1672,176.21922,8.33980183484206,12.207513022422791,9.459363888874
36.148432,128.896144,12.1,5.5,67.0,357.20187,415.1672,176.21922,8.616469817875814,12.50751302242279,9.74303147699763
36.153034,128.896349,12.5,6.0,68.0,349.47302,406.72308,186.1923,9.087884290506112,12.903347551822662,10.192188513718811
36.157635,128.896555,12.6,6.0,68.0,349.47302,406.72308,186.1923,9.180423554561534,13.003347551822662,10.286965998557607
36.162237,128.89676,12.5,6.0,68.0,349.47302,406.72308,186.1923,9.087884290506112,12.903347551822662,10.192188513718811
36.166839,128.896966,12.2,5.7,68.0,349.47302,406.72308,186.1923,8.810266267802275,12.603347551822662,9.907855897826126
36.171441,128.897171,11.8,5.2,67.0,349.47302,406.72308,186.1923,8.33980183484206,12.203347551822663,9.458530794753974
36.176043,128.897377,11.6,4.9,67.0,349.47302,406.72308,186.1923,8.155356308770312,12.003347551822662,9.26941892650375
35.844675,128.888302,12.7,6.6,70.0,356.54236,414.38266,181.20386,9.479597910951776,13.107127827405929,10.527144103147428
35.849273,128.888506,12.6,6.6,70.0,356.54236,414.38266,181.20386,9.386438922489788,13.00712782740593,10.431932811224037
35.853871,128.88871,12.7,6.8,72.0,360.59613,415.7826,178.25578,9.686705472810658,13.107814919948577,10.672256814957176
35.858469,128.888914,13.0,7.2,73.0,360.59613,415.7826,178.25578,10.072619211111425,13.407814919948578,11.032396431767713
35.863067,128.889118,13.4,7.5,72.0,360.59613,415.7826,178.25578,10.343031100127646,13.807814919948578,11.341684754079068
35.867666,128.889322,13.7,7.5,71.0,360.59613,415.7826,178.25578,10.517708746709674,14.107814919948577,11.553959106686488
35.872264,128.889526,13.8,7.4,70.0,351.30377,410.32504,181.59235,10.504344478781872,14.205129611492158,11.574067057445744
35.876863,128.88973,13.9,7.3,69.0,351.30377,410.32504,181.59235,10.49043860174535,14.305129611492157,11.594332943520177
35.881461,128.889934,13.9,7.2,68.0,351.30377,410.32504,181.59235,10.383430563357615,14.305129611492157,11.519427316648763
35.88606,128.890138,14.0,7.1,67.0,351.30377,410.32504,181.59235,10.368692100497388,14.405129611492157,11.539110392646602
35.890658,128.890342,14.0,7.0,67.0,351.30377,410.32504,181.59235,10.368692100497388,14.405129611492157,11.539110392646602
35.895257,128.890546,14.0,7.0,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.899855,128.89075,14.0,7.0,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.904454,128.890954,14.0,7.0,66.0,351.30377,410.32504,181.59235,10.26144867257198,14.405129611492157,11.464039993098817
35.909053,128.891158,13.9,7.1,67.0,354.22885,413.83453,178.82504,10.276470222254797,14.30685847401619,11.444900850381597
35.913652,128.891363,13.9,7.2,68.0,354.22885,413.83453,178.82504,10.383430563357615,14.30685847401619,11.519773089153569
35.918251,128.891567,13.9,7.1,68.0,354.22885,413.83453,178.82504,10.383430563357615,14.30685847401619,11.519773089153569
35.92285,128.891771,14.0,6.9,66.0,354.22885,413.83453,178.82504,10.26144867257198,14.40685847401619,11.464385765603623
35.927449,128.891976,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.932048,128.89218,14.1,6.9,66.0,351.01926,412.41156,179.3577,10.35334884480062,14.506158357858657,11.558575862932166
35.936647,128.892384,14.0,6.9,66.0,351.01926,412.41156,179.3577,10.26144867257198,14.406158357858658,11.464245742372118
35.941246,128.892589,14.0,6.9,66.0,351.01926,412.41156,179.3577,10.26144867257198,14.406158357858658,11.464245742372118
35.945845,128.892793,13.9,7.0,67.0,351.01926,412.41156,179.3577,10.276470222254797,14.306158357858658,11.444760827150091
35.950445,128.892998,13.8,7.3,69.0,351.01926,412.41156,179.3577,10.39758764315291,14.206158357858659,11.499543021778768
35.955044,128.893202,13.7,7.5,71.0,351.01926,412.41156,179.3577,10.517708746709674,14.106158357858657,11.553627794268504
35.959643,128.893407,13.4,7.4,72.0,351.01926,412.41156,179.3577,10.343031100127646,13.806158357858658,11.341353441661084
35.964243,128.893611,12.9,7.0,73.0,351.77115,408.37308,186.65192,9.978563811080601,13.304164850711823,10.935827637898786
35.968842,128.893816,12.6,6.8,72.0,351.77115,408.37308,186.65192,9.592944538213573,13.004164850711822,10.575894146891866
35.973442,128.894021,12.7,6.9,73.0,351.77115,408.37308,186.65192,9.790452916272924,13.104164850711822,10.74415001153341
35.978041,128.894225,13.4,7.3,72.0,351.77115,408.37308,186.65192,10.343031100127646,13.804164850711823,11.340954740231716
35.982641,128.89443,13.7,7.5,71.0,358.9019,414.99036,177.64232,10.517708746709674,14.107426208257674,11.553881364348307
35.987241,128.894635,13.8,7.4,70.0,358.9019,414.99036,177.64232,10.504344478781872,14.207426208257676,11.574526376798847
35.991841,128.894839,13.8,7.2,69.0,358.9019,414.99036,177.64232,10.39758764315291,14.207426208257676,11.499796591858573
35.99644,128.895044,13.7,7.2,69.0,358.9019,414.99036,177.64232,10.304736649338555,14.107426208257674,11.404800896188522
36.00104,128.895249,13.7,7.3,70.0,359.40576,418.99237,177.72884,10.411185872233803,14.109386038780212,11.479707318319704
36.00564,128.895454,13.7,7.5,70.0,359.40576,418.99237,177.72884,10.411185872233803,14.109386038780212,11.479707318319704
36.01024,128.895659,13.7,7.5,71.0,359.40576,418.99237,177.72884,10.517708746709674,14.109386038780212,11.554273330452816
36.01484,128.895863,13.7,7.5,71.0,359.40576,418.99237,177.72884,10.517708746709674,14.109386038780212,11.554273330452816
36.01944,128.896068,13.6,7.5,71.0,359.40576,418.99237,177.72884,10.424246948326394,14.009386038780212,11.458850071584518
36.024041,128.896273,13.6,7.5,72.0,359.40576,418.99237,177.72884,10.530552417304198,14.009386038780212,11.533263899868981
36.028641,128.896478,13.5,7.4,72.0,359.40576,418.99237,177.72884,10.436791774710892,13.909386038780212,11.437631450053667
36.033241,128.896683,13.3,7.2,72.0,359.40576,418.99237,177.72884,10.24927039344197,13.709386038780213,11.24636648316542
36.037841,128.896888,13.0,7.1,72.0,359.8135,417.7673,177.7827,9.967988079637548,13.408787101507187,10.959349076047722
36.042442,128.897093,13.0,7.1,72.0,359.8135,417.7673,177.7827,9.967988079637548,13.408787101507187,10.959349076047722
36.047042,128.897298,13.4,7.3,72.0,359.8135,417.7673,177.7827,10.343031100127646,13.808787101507187,11.341879190390788
36.051643,128.897504,13.4,7.3,72.0,359.8135,417.7673,177.7827,10.343031100127646,13.808787101507187,11.341879190390788
36.056243,128.897709,13.2,7.2,72.0,354.48843,413.2038,177.95189,10.155509654540847,13.606548291444778,11.150166416467549
36.060844,128.897914,13.0,7.1,72.0,354.48843,413.2038,177.95189,9.967988079637548,13.406548291444778,10.95890131403524
36.065444,128.898119,13.1,7.1,72.0,354.48843,413.2038,177.95189,10.061748883310734,13.506548291444778,11.05453387660647
36.070045,128.898324,13.2,7.2,72.0,354.48843,413.2038,177.95189,10.155509654540847,13.606548291444778,11.150166416467549
36.074646,128.89853,13.1,7.2,72.0,353.0596,410.71924,180.67116,10.061748883310734,13.505324161052704,11.054289050528055
36.079247,128.898735,13.0,7.1,72.0,353.0596,410.71924,180.67116,9.967988079637548,13.405324161052704,10.958656487956825
36.083848,128.89894,12.9,7.0,72.0,353.0596,410.71924,180.67116,9.87422724340667,13.305324161052704,10.86302390259521
36.088448,128.899146,12.7,6.9,72.0,353.0596,410.71924,180.67116,9.686705472810658,13.105324161052703,10.671758663178
36.093049,128.899351,12.6,6.8,72.0,353.0596,410.71924,180.67116,9.592944538213573,13.005324161052704,10.576126008960042
36.09765,128.899556,12.5,6.7,72.0,353.0596,410.71924,180.67116,9.499183570594882,12.905324161052704,10.480493331626958
36.102252,128.899762,12.4,6.6,72.0,353.0596,410.71924,180.67116,9.405422569837233,12.805324161052704,10.384860631096604
36.106853,128.899967,12.3,6.5,72.0,353.0596,410.71924,180.67116,9.311661535822719,12.705324161052705,10.289227907286444
36.111454,128.900173,12.2,6.4,72.0,364.10385,419.64798,173.07115,9.217900468432866,12.609706234931945,10.194471574889395
36.116055,128.900378,12.1,6.3,72.0,364.10385,419.64798,173.07115,9.124139367548644,12.509706234931945,10.09883880427044
36.120656,128.900584,11.9,6.2,72.0,364.10385,419.64798,173.07115,8.936617064818112,12.309706234931946,9.907573192359067
36.125258,128.900789,11.7,6.2,72.0,364.10385,419.64798,173.07115,8.749094626667464,12.109706234931945,9.716307485653614
36.129859,128.900995,12.5,6.2,69.0,357.20187,415.1672,176.21922,9.190521929073453,12.90751302242279,10.264867954835974
36.134461,128.901201,12.3,5.7,68.0,357.20187,415.1672,176.21922,8.902805647270002,12.707513022422791,10.00346655757356
36.139062,128.901406,11.8,5.2,67.0,357.20187,415.1672,176.21922,8.33980183484206,12.207513022422791,9.459363888874
36.143664,128.901612,12.0,5.4,67.0,357.20187,415.1672,176.21922,8.524247197467826,12.40751302242279,9.648475642712036
36.148265,128.901818,12.5,6.0,68.0,349.47302,406.72308,186.1923,9.087884290506112,12.903347551822662,10.192188513718811
36.152867,128.902023,12.5,6.1,68.0,349.47302,406.72308,186.1923,9.087884290506112,12.903347551822662,10.192188513718811
36.157469,128.902229,12.6,6.1,68.0,349.47302,406.72308,186.1923,9.180423554561534,13.003347551822662,10.286965998557607
36.16207,128.902435,12.6,6.0,68.0,349.47302,406.72308,186.1923,9.180423554561534,13.003347551822662,10.286965998557607
36.166672,128.902641,12.4,5.9,68.0,349.47302,406.72308,186.1923,8.995344988123323,12.803347551822663,10.097411002050858
36.171274,128.902847,12.2,5.7,68.0,349.47302,406.72308,186.1923,8.810266267802275,12.603347551822662,9.907855897826126
36.175876,128.903053,11.9,5.2,67.0,349.47302,406.72308,186.1923,8.432024536508024,12.303347551822663,9.553086685920148
35.839911,128.893745,12.7,6.6,70.0,356.54236,414.38266,181.20386,9.479597910951776,13.107127827405929,10.527144103147428
35.844509,128.893949,12.7,6.6,70.0,344.83078,401.9673,196.13272,9.479597910951776,13.100982439517974,10.525915025569837
35.849107,128.894154,12.7,6.7,71.0,344.83078,401.9673,196.13272,9.583089262704535,13.100982439517974,10.598358971796769
35.853705,128.894358,12.7,6.9,72.0,344.83078,401.9673,196.13272,9.686705472810658,13.100982439517974,10.670890318871056
