name,address,category,lat,lon
더샵꿈꾸는어린이집,세종특별자치시  새롬중앙로 90 관리동,돌봄시설,36.4885913440018,127.251126377917
더숲어린이집,세종특별자치시  보듬4로 86,돌봄시설,36.5146412396,127.268577736215
도담꿈어린이집,세종특별자치시  보듬4로 9  도램마을 11단지 관리동,돌봄시설,36.5131131389938,127.260704077872
도담뜰어린이집,세종특별자치시  보듬4로 20 도램마을10단지 관리동,돌봄시설,36.5108691968191,127.261188967524
도램아띠어린이집,세종특별자치시  보듬1로 12 도램마을7단지 관리동,돌봄시설,36.5099603850103,127.259950368993
도램키즈어린이집,세종특별자치시  보듬6로 52 도램마을17단지 관리동,돌봄시설,36.5156722434646,127.265318385655
도로시어린이집,세종특별자치시  다솜로 290 한뜰마을 3단지 관리동,돌봄시설,36.5056076476779,127.272934542607
도토리숲어린이집,세종특별자치시  장군면 영평사길 3-8,돌봄시설,36.4755526443857,127.239697943327
도토리어린이집,"세종특별자치시  산울2로 40 513동 102호(산울동, 산울마을5단지)",돌봄시설,36.5299493167079,127.259777283372
동그라미어린이집,세종특별자치시  마음로 182 가락마을 13단지 관리동,돌봄시설,36.5145608513135,127.230265581995
동화나라어린이집,세종특별자치시 조치원읍 새내22길 7-6,돌봄시설,36.6078089681472,127.297801219944
두진어린이집,세종특별자치시  용포2길 70 두진리버빌 104-105,돌봄시설,36.4632697330016,127.279706353622
라온숲어린이집,세종특별자치시  도움3로 160 가재마을아파트 417동 101호,돌봄시설,36.5081745339724,127.242950346614
라온어린이집,세종특별자치시  갈매로 381 ,돌봄시설,36.497832886362,127.263494894824
래미안어린이집,"세종특별자치시  나리로 38 관리동 (한솔동, 첫마을7단지)",돌봄시설,36.4744562808825,127.255513780242
레드애플어린이집,세종특별자치시  갈매로 480 관리동,돌봄시설,36.5059945643114,127.268784177665
레몬트리어린이집,세종특별자치시  달빛로 211 1002동 104호(범지기마을 10단지),돌봄시설,36.519170523896,127.25163389144
로뎀어린이집,세종특별자치시  도움3로 160 가재마을아파트 404동 103호,돌봄시설,36.5081745339724,127.242950346614
리더스포레어린이집,세종특별자치시  국세청로 46 나릿재마을1단지 관리동,돌봄시설,36.4872932917734,127.262894502052
리버뷰어린이집,"세종특별자치시  국책연구원1로 15 중흥s클래스 중흥 리버뷰 903동 201호(소담동, 새샘마을9단지)",돌봄시설,36.49101863889,127.299898214554
리버시안어린이집,"세종특별자치시  시청대로 236 (소담동, 새샘마을3단지 내 관리동 )",돌봄시설,36.4850639476117,127.296048734716
리버파크어린이집,세종특별자치시  도움1로 55 가재마을9단지 관리동,돌봄시설,36.5015814473138,127.251029912412
리베도만스쿨어린이집,세종특별자치시  누리로 59 첫마을아파트 506-101,돌봄시설,36.4751674361658,127.24905315689
리틀바론어린이집,세종특별자치시  보듬4로 111 도램마을19단지 관리동,돌봄시설,36.5157125175755,127.266090405112
마루뜰어린이집,세종특별자치시  국책연구원4로 25,돌봄시설,36.4941087485216,127.302627926635
마스터힐스어린이집,"세종특별자치시  해밀3로 32 117동 (해밀동, 해밀마을1단지)",돌봄시설,36.5293454219315,127.267175979123
무지개어린이집,세종특별자치시  아홉거리길 89,돌봄시설,36.5943088150557,127.28323613403
미동어린이집,세종특별자치시 조치원읍 번암안동네2길 7,돌봄시설,36.5825412821638,127.290342043187
미래대통령어린이집,세종특별자치시  도움3로 160 406동 103호,돌봄시설,36.5081745339724,127.242950346614
반곡꿈누리어린이집,세종특별자치시  시청대로 546 관리동 1층,돌봄시설,36.4985040710063,127.316882715023
반곡샘어린이집,세종특별자치시  반곡1길 9 수루배마을2단지 관리동,돌봄시설,36.4970957309575,127.311032667327
반곡솔빛어린이집,세종특별자치시  반곡2길 9 수루배마을5단지 관리동,돌봄시설,36.4966131547244,127.311933127624
반곡엘리어린이집,세종특별자치시  시청대로 547 수루배마을9단지 관리동,돌봄시설,36.498815755525,127.317671436055
반곡하나어린이집,세종특별자치시  반곡로 39 반곡동복합커뮤니티센터,돌봄시설,36.4986833441251,127.310668005513
백룡어린이집,세종특별자치시  채나무길 120 101호(백룡아파트),돌봄시설,,
베베스타어린이집,"세종특별자치시  새롬남로 18 103동102호(새롬동, 새뜸마을 1단지)",돌봄시설,36.4799349696676,127.246777822814
벧엘어린이집,"세종특별자치시  마음로 152 (고운동, 가락마을11단지) 1108동 101호",돌봄시설,36.512286479599,127.230984922451
별그린어린이집,"세종특별자치시  마음로 151 902동 101호(고운동, 가락마을9단지)",돌봄시설,36.5121056347724,127.229013128159
별나루어린이집,세종특별자치시  시청대로 643 새나루마을10단지 관리동,돌봄시설,36.4932789756531,127.324434481782
별나무어린이집,세종특별자치시  산울7로 11 707동108호,돌봄시설,36.5322046654215,127.264637526304
별채운어린이집,"세종특별자치시  새롬남로 18 관리동 (새롬동, 새뜸마을1단지)",돌봄시설,36.4799349696676,127.246777822814
별하둥이어린이집,세종특별자치시  마음로 181 가락마을아파트 1013동 103호,돌봄시설,36.5148470829088,127.228000599068
보람더원어린이집,"세종특별자치시  호려울로 42 보람동, 복합커뮤니티센터 내 1층",돌봄시설,36.478746768107,127.29046486539
보람뜰어린이집,세종특별자치시  보람동로 13 호려울마을6단지 관리동,돌봄시설,36.4769808093993,127.295367781917
보람별아어린이집,"세종특별자치시  남세종로 503 관리동(보람동, 호려울마을1단지)",돌봄시설,36.4750024345066,127.286146395215
봄나래어린이집,세종특별자치시  달빛1로 111,돌봄시설,36.5093610672683,127.245774197899
봄봄어린이집,세종특별자치시  달빛1로 158 범지기마을7단지 관리동,돌봄시설,36.5132156294996,127.246271559049
봄소리어린이집,세종특별자치시  당산로 333 세종빌 단지내,돌봄시설,36.5599042715068,127.278788230849
부강어린이집,세종특별자치시 부강면 부강 외천로 112,돌봄시설,36.5268743719476,127.379585386993
부용어린이집,세종특별자치시  퇴미로 51-14,돌봄시설,36.528690151502,127.361407281911
빛들어린이집,세종특별자치시  도움5로 19,돌봄시설,36.5047280129471,127.259204412178
사랑가득구름빵어린이집,세종특별자치시  조치원읍 이화로 5,돌봄시설,36.594700138431,127.28869965575
사랑찬어린이집,"세종특별자치시  남세종로 469 406동101호(보람동, 호려울마을4단지)",돌봄시설,36.4764891524659,127.289440355468
사랑퐁당어린이집,"세종특별자치시  새롬북로 13 416동 103호(새롬동, 새뜸마을4단지)",돌봄시설,36.4865053756268,127.245875517291
사회복지법인세종어린이집,세종특별자치시  부강면 부강외천로 114,돌봄시설,36.5268565558103,127.379860085558
사회복지법인연동어린이집,세종특별자치시 연동면 연지길 24,돌봄시설,36.5568780186271,127.328873587585
사회복지법인전의어린이집,세종특별자치시 전의면 오얏고지길 3,돌봄시설,36.6754612004171,127.206351371792
산들어린이집,세종특별자치시 연서면 연서로 130-1,돌봄시설,36.5819995699051,127.25619791555
산울숲어린이집,세종특별자치시  산울2로 40 산울마을5단지 관리동,돌봄시설,36.5299493167079,127.259777283372
상록누리어린이집,"세종특별자치시  달빛로 135 관리동 (아름동, 범지기마을6단지)",돌봄시설,36.510032402706,127.248656099436
상록별어린이집,세종특별자치시  갈매로 479 관리동,돌봄시설,36.5072110586756,127.26640221836
새나루꿈어린이집,세종특별자치시  집현서로 57 새나루마을4단지 관리동,돌봄시설,36.4929191348064,127.322009646365
새뜸어린이집,세종특별자치시  새롬로 55 새뜸마을 11단지 관리동,돌봄시설,36.4903906008548,127.254018380046
새뜸키즈어린이집,"세종특별자치시  새롬북로 14 관리동(새롬동,새뜸마을3단지)",돌봄시설,36.4860306473136,127.245918433071
새뜸파랑새어린이집,세종특별자치시  새롬중앙로 19 새뜸마을5단지 관리동,돌봄시설,36.4835905851459,127.252347931377
새롬꿈가득어린이집,세종특별자치시  새롬중앙로 89 투모로우시티 관리동,돌봄시설,36.4878014523053,127.249679272595
새롬꿈어린이집,세종특별자치시  새롬남로 97 1층~3층,돌봄시설,36.4853607511351,127.255808377461
새롬나무어린이집,"세종특별자치시  새롬남로 18 105동102호(새롬동, 새뜸마을1단지)",돌봄시설,36.4799349696676,127.246777822814
새롬별꽃어린이집,세종특별자치시  새롬북로 14 307동105호(새뜸마을3단지),돌봄시설,36.4860306473136,127.245918433071
새롬키즈빌어린이집,세종특별자치시  새롬남로 17 새뜸마을 2단지 관리동,돌봄시설,36.4839570919755,127.248653431746
새빛어린이집,세종특별자치시  반곡1길 9 204동 101호(수루배마을2단지),돌봄시설,36.4970957309575,127.311032667327
새샘 사랑가득어린이집,"세종특별자치시  국책연구원1로 15 911동 203호(새샘마을 9단지, 소담동)",돌봄시설,36.49101863889,127.299898214554
