id,name,category,x,y,address,place_url
12521835,신아랑정반점,음식점,128.788447944784,36.0435887462705,경북 영천시 신녕면 화성중앙길 11,http://place.map.kakao.com/12521835
37237133,깟방못대나무집,음식점,128.8030291747969,35.98627706150535,경북 영천시 청통면 대동로 362,http://place.map.kakao.com/37237133
24529687,토방청,음식점,128.800171278504,35.9921987443249,경북 영천시 청통면 은해사로 186,http://place.map.kakao.com/24529687
254309612,국수가,음식점,128.78830074605762,36.04149590555705,경북 영천시 신녕면 장수로 1678,http://place.map.kakao.com/254309612
334617698,순남이국수,음식점,128.78741670329757,36.0433220873742,경북 영천시 신녕면 장수로 1699,http://place.map.kakao.com/334617698
8940761,또래분식,음식점,128.788135801078,36.0423462932072,경북 영천시 신녕면 장수로 1686-1,http://place.map.kakao.com/8940761
1444296928,5초실내포차,음식점,128.788347791892,36.0431342885319,경북 영천시 신녕면 화성중앙길 8,http://place.map.kakao.com/1444296928
2021031545,숙이네,음식점,128.78829689566987,36.04211050724761,경북 영천시 신녕면 장수로 1684-1,http://place.map.kakao.com/2021031545
8124268,가을의전설,음식점,128.806491554947,35.9916171179697,경북 영천시 청통면 치일들길 133-15,http://place.map.kakao.com/8124268
13012834,소라식당,음식점,128.807884975571,35.9939822204106,경북 영천시 청통면 은해사로 112,http://place.map.kakao.com/13012834
1904878655,어부지리,음식점,128.81006853793485,35.9943818090312,경북 영천시 청통면 은해사로 92,http://place.map.kakao.com/1904878655
149050725,현다향,음식점,128.805812413189,36.0160487882992,경북 영천시 청통면 금송로 1304,http://place.map.kakao.com/149050725
27207271,또봉이통닭 경북영천청통점,음식점,128.809797282147,35.9942056839328,경북 영천시 청통면 은해사로 94,http://place.map.kakao.com/27207271
15625239,대가대청통수련원 식당,음식점,128.806581280816,35.9908840770085,경북 영천시 청통면 치일들길 133-17,http://place.map.kakao.com/15625239
16526214,궁전식당,음식점,128.818674184533,35.9741896484602,경북 영천시 청통면 관방길 50,http://place.map.kakao.com/16526214
8193274,고향반점왕짜장,음식점,128.820151520002,35.9942976845651,경북 영천시 청통면 금송로 1011,http://place.map.kakao.com/8193274
2029502940,양마니명동찌개마을,음식점,128.821383135523,35.9915360592065,경북 영천시 청통면 부흥길 22-6,http://place.map.kakao.com/2029502940
1063872180,시골밥상,음식점,128.818351332326,35.996012740032,경북 영천시 청통면 애련길 2,http://place.map.kakao.com/1063872180
10882914,팔공숯불가든,음식점,128.81860202236555,35.99606480643821,경북 영천시 청통면 은해사로 14,http://place.map.kakao.com/10882914
17148924,닭마을,음식점,128.820161509132,35.9941533581068,경북 영천시 청통면 금송로 1011,http://place.map.kakao.com/17148924
1064029530,런던피자&바베큐,음식점,128.818335751585,35.9960102729953,경북 영천시 청통면 애련길 2,http://place.map.kakao.com/1064029530
283442863,정코다리 영천은해사점,음식점,128.82039356544263,35.99643410573075,경북 영천시 청통면 금송로 1038,http://place.map.kakao.com/283442863
654857560,엄마보리밥,음식점,128.81953726090856,35.995892027965596,경북 영천시 청통면 은해사로 6,http://place.map.kakao.com/654857560
10404304,박터진흥부네 토속음식전문,음식점,128.819835392862,35.9567808697777,경북 경산시 와촌면 갈밭길 6,http://place.map.kakao.com/10404304
15993600,진촌할매 소머리곰탕가마솥국밥,음식점,128.815847315364,35.9566682844002,경북 경산시 와촌면 방거리길 2,http://place.map.kakao.com/15993600
27312653,박사숯불,음식점,128.807690218553,35.9566725186049,경북 경산시 와촌면 팔공로 600,http://place.map.kakao.com/27312653
17101890,쉼터식당,음식점,128.822369505674,35.9655803639906,경북 영천시 청통면 송천공단길 6,http://place.map.kakao.com/17101890
11087257,무림식당,음식점,128.8193401537207,35.95606389778783,경북 경산시 와촌면 갈밭길 11,http://place.map.kakao.com/11087257
11659443,남양가든,음식점,128.819440524896,35.9565741994232,경북 경산시 와촌면 팔공로 708,http://place.map.kakao.com/11659443
10957808,황정쉼터,음식점,128.8255996687108,35.963181193278864,경북 경산시 와촌면 박사강변로 275,http://place.map.kakao.com/10957808
19774807,마당넓은집,음식점,128.822312503225,35.9760231262933,경북 영천시 청통면 월성길 7-8,http://place.map.kakao.com/19774807
821597012,청통식당,음식점,128.823624596763,35.989345682101,경북 영천시 청통면 금송로 948,http://place.map.kakao.com/821597012
787447171,BHC치킨 영천청통점,음식점,128.82298620761,35.9898870322052,경북 영천시 청통면 금송로 953-1,http://place.map.kakao.com/787447171
1416409836,명가식당,음식점,128.823602055116,35.989763230871,경북 영천시 청통면 금송로 952-2,http://place.map.kakao.com/1416409836
22304563,대박골뼈해장국,음식점,128.82334708255792,35.99125841613969,경북 영천시 청통면 금송로 968,http://place.map.kakao.com/22304563
1939546557,한양왕족발 통닭찜닭,음식점,128.823509258498,35.991078435146,경북 영천시 청통면 금송로 968-4,http://place.map.kakao.com/1939546557
978716380,별빛한우식육식당,음식점,128.826342244018,35.9946856508494,경북 영천시 청통면 청통로 625,http://place.map.kakao.com/978716380
11216455,한마을 핫 돈까스,음식점,128.838697165349,36.0197606708654,경북 영천시 화산면 장수로 1084,http://place.map.kakao.com/11216455
10923832,해성식육식당,음식점,128.855011518069,36.0186407128256,경북 영천시 화산면 장수로 934,http://place.map.kakao.com/10923832
26094970,코바코 청통휴게소대구방향점,음식점,128.85905635602106,35.99388202279904,경북 영천시 청통면 청통로 334-42,http://place.map.kakao.com/26094970
24977473,로띠번 청통휴게소대구방향점,음식점,128.859134592212,35.9939556001711,경북 영천시 청통면 청통로 334-42,http://place.map.kakao.com/24977473
526006870,명동칼국수 청통휴게소대구방향점,음식점,128.859218071177,35.9939218668922,경북 영천시 청통면 청통로 334-42,http://place.map.kakao.com/526006870
10055426,화산반점,음식점,128.856507657468,36.0183039775511,경북 영천시 화산면 장수로 919,http://place.map.kakao.com/10055426
10106265,화산식육식당,음식점,128.855571182376,36.0182896402953,경북 영천시 화산면 장수로 927,http://place.map.kakao.com/10106265
9360800,장모님치킨,음식점,128.85623640358827,36.0185613821152,경북 영천시 화산면 장수로 922,http://place.map.kakao.com/9360800
8339886,뿅뿅치킨&호프 영천화산점,음식점,128.855923878261,36.0185725279808,경북 영천시 화산면 장수로 924,http://place.map.kakao.com/8339886
307729908,짱손칼국수,음식점,128.855937911971,36.0185560911971,경북 영천시 화산면 장수로 924,http://place.map.kakao.com/307729908
21478664,초원숯불갈비,음식점,128.856640254567,36.0188497831919,경북 영천시 화산면 유성길 5,http://place.map.kakao.com/21478664
213969118,옛날돼지국밥,음식점,128.8614051610425,36.01818478883251,경북 영천시 화산면 화산공단길 2,http://place.map.kakao.com/213969118
1758114148,버거킹 대구대점,음식점,128.85258168744272,35.89933759679726,경북 경산시 진량읍 대구대로 201,http://place.map.kakao.com/1758114148
1244640572,환도네,음식점,128.852335322091,35.8951819168522,경북 경산시 진량읍 대구대로 283,http://place.map.kakao.com/1244640572
1157219576,왕이모네식당,음식점,128.85332293651828,35.89303467021347,경북 경산시 진량읍 대구대로60길 5-10,http://place.map.kakao.com/1157219576
15684954,디나폴리,음식점,128.852043464101,35.8944907692943,경북 경산시 진량읍 대구대로 290-1,http://place.map.kakao.com/15684954
10078404,우당탕반점,음식점,128.850574869534,35.8968634869785,경북 경산시 진량읍 대구대로 252-1,http://place.map.kakao.com/10078404
10227166,귀빈성,음식점,128.85312869119062,35.89358553800693,경북 경산시 진량읍 대구대로 304,http://place.map.kakao.com/10227166
17596841,대학로솥단지삼겹살,음식점,128.8512443730422,35.896603560288455,경북 경산시 진량읍 대구대로 252-10,http://place.map.kakao.com/17596841
1775722810,써브웨이 경산대구대점,음식점,128.84843965923,35.8997204318257,경북 경산시 진량읍 대구대로 201,http://place.map.kakao.com/1775722810
17152391,청춘라면,음식점,128.85028894220372,35.896759761803466,경북 경산시 진량읍 대구대로 252,http://place.map.kakao.com/17152391
565563395,고인돌식당,음식점,128.853807075485,35.892520777036,경북 경산시 진량읍 대구대로 318-3,http://place.map.kakao.com/565563395
1815912088,돼지갈비 무한리필,음식점,128.851378281609,35.8965519348675,경북 경산시 진량읍 대구대로 252-12,http://place.map.kakao.com/1815912088
1670867791,쉼표,음식점,128.853319487042,35.8938367035153,경북 경산시 진량읍 대구대로 301,http://place.map.kakao.com/1670867791
82769262,청춘파는상회 대구대점,음식점,128.850751349241,35.8965949417334,경북 경산시 진량읍 대구대로 252-6,http://place.map.kakao.com/82769262
300218965,카츠데이,음식점,128.84936977425178,35.896713550427705,경북 경산시 진량읍 대구대로 244,http://place.map.kakao.com/300218965
19176506,후아닝,음식점,128.84963294701316,35.89674373803639,경북 경산시 진량읍 대구대로 246,http://place.map.kakao.com/19176506
14855034,밤마실,음식점,128.853230883414,35.8958313066432,경북 경산시 진량읍 대구대로13길 12-2,http://place.map.kakao.com/14855034
21506236,금호랜드식당,음식점,128.858883255796,35.9208232909218,경북 영천시 금호읍 대구대길 572,http://place.map.kakao.com/21506236
1929390871,시골엄마네,음식점,128.856445407008,35.9258170541046,경북 경산시 와촌면 섬마을길 13-4,http://place.map.kakao.com/1929390871
149257032,북창동순두부 사일온천점,음식점,128.870556298495,35.9734215512646,경북 영천시 사일로 458-64,http://place.map.kakao.com/149257032
1323733858,무라무라,음식점,128.870556298495,35.9734215512646,경북 영천시 사일로 458-64,http://place.map.kakao.com/1323733858
16923810,모임의집,음식점,128.868047683205,35.9880465412402,경북 영천시 청통면 청통로 228,http://place.map.kakao.com/16923810
1650193792,코바코 평사휴게소부산방향점,음식점,128.86709925088115,35.885374717339985,경북 경산시 진량읍 경부고속도로 105,http://place.map.kakao.com/1650193792
1993895710,청춘당,음식점,128.867315391749,35.8850774173325,경북 경산시 진량읍 경부고속도로 105,http://place.map.kakao.com/1993895710
21258073,진미식당,음식점,128.858043082453,35.8902061497965,경북 경산시 진량읍 대구대로 364,http://place.map.kakao.com/21258073
56763013,홍콩맨션,음식점,128.85368226637917,35.89277230909958,경북 경산시 진량읍 대구대로60길 5-13,http://place.map.kakao.com/56763013
669148332,삼거리고깃집,음식점,128.853870670974,35.8926360371102,경북 경산시 진량읍 대구대로 318,http://place.map.kakao.com/669148332
722719761,평사회관,음식점,128.8538898097428,35.89283939049218,경북 경산시 진량읍 대구대로 314,http://place.map.kakao.com/722719761
564655645,금빛추억의도시락,음식점,128.853780893739,35.8924427854787,경북 경산시 진량읍 대구대로 318-3,http://place.map.kakao.com/564655645
582575020,다락방,음식점,128.853932338518,35.8928585580226,경북 경산시 진량읍 대구대로 314,http://place.map.kakao.com/582575020
20992033,쩐닭,음식점,128.853785804911,35.8924634349785,경북 경산시 진량읍 대구대로 318-3,http://place.map.kakao.com/20992033
93064279,이거닭,음식점,128.853857481547,35.8928777359176,경북 경산시 진량읍 대구대로 314,http://place.map.kakao.com/93064279
564647620,리얼킹후라이드 진량대구대점,음식점,128.853780893739,35.8924427854787,경북 경산시 진량읍 대구대로 318-3,http://place.map.kakao.com/564647620
2031295760,선셋키친,음식점,128.852812240116,35.8942148851187,경북 경산시 진량읍 대구대로 295,http://place.map.kakao.com/2031295760
18422675,금호할매추어탕,음식점,128.86688016505,35.9301858967944,경북 영천시 금호읍 금호로 45-2,http://place.map.kakao.com/18422675
1203783359,고을마당 영천금호점,음식점,128.86529718081331,35.929819436129755,경북 영천시 금호읍 금호로 31-1,http://place.map.kakao.com/1203783359
625419236,고향맛어탕국수전문점,음식점,128.866091207111,35.9299927176622,경북 영천시 금호읍 금호로 39,http://place.map.kakao.com/625419236
13316425,어탕국수 금호점,음식점,128.8651761077026,35.929476198703824,경북 영천시 금호읍 금호로 30,http://place.map.kakao.com/13316425
21490458,복식당,음식점,128.865747972031,35.9299079447998,경북 영천시 금호읍 금호로 35-1,http://place.map.kakao.com/21490458
27575186,착한깨비족발,음식점,128.858135213908,35.9276759967694,경북 경산시 와촌면 하양로 501,http://place.map.kakao.com/27575186
9696159,간판없는식당,음식점,128.86435003583,35.9298251425622,경북 영천시 금호읍 금호로 23-4,http://place.map.kakao.com/9696159
11568004,영천축산농협 한우프라자,음식점,128.86952628598,35.9339653408077,경북 영천시 금호읍 대경로 1244,http://place.map.kakao.com/11568004
21274903,인과인,음식점,128.8708466300233,35.93305628672995,경북 영천시 금호읍 교대길 25,http://place.map.kakao.com/21274903
1060736551,파리바게뜨 영천금호점,음식점,128.87162711175262,35.931619488848554,경북 영천시 금호읍 교대길 7,http://place.map.kakao.com/1060736551
15679839,금호기사식당,음식점,128.868620125939,35.9338785316587,경북 영천시 금호읍 대경로 1236,http://place.map.kakao.com/15679839
717352447,BHC치킨 영천금호점,음식점,128.871536084705,35.9321759817853,경북 영천시 금호읍 교대길 13-1,http://place.map.kakao.com/717352447
20196531,태화루,음식점,128.87033278867,35.9337725552971,경북 영천시 금호읍 교대길 33-3,http://place.map.kakao.com/20196531
12603736,가든국밥,음식점,128.865687900187,35.9335745292594,경북 영천시 금호읍 대경로 1211,http://place.map.kakao.com/12603736
10131443,강남한우식육식당,음식점,128.874666693328,35.9318739118923,경북 영천시 금호읍 금호로 119,http://place.map.kakao.com/10131443
10738918,잔치집촌국수 영천점,음식점,128.87012546632,35.9341902890943,경북 영천시 금호읍 대경로 1250,http://place.map.kakao.com/10738918
14532862,하양할매곰탕,음식점,128.873685928387,35.9316297138101,경북 영천시 금호읍 금호로 109-1,http://place.map.kakao.com/14532862
462556694,금호반점,음식점,128.8731942423445,35.93530213306306,경북 영천시 금호읍 대경로 1280,http://place.map.kakao.com/462556694
1539020654,화산돼지찌개 금호점,음식점,128.870901661601,35.9339808512813,경북 영천시 금호읍 교대용대길 1,http://place.map.kakao.com/1539020654
