lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.689092,127.08166,12.2,4.9,64.0,POINT (127.08166 37.689092),289.5904,335.10773,217.97119,8.40466207389009,12.56611896753311,9.616487245229687
37.693712,127.081739,11.7,5.5,69.0,POINT (127.081739 37.693712),289.5904,335.10773,217.97119,8.447709174848162,12.06611896753311,9.496620215900336
37.698333,127.081818,11.2,5.3,70.0,POINT (127.081818 37.698333),289.5904,335.10773,217.97119,8.082209299168678,11.56611896753311,9.090770302924696
37.439573,127.083226,12.6,5.8,66.0,POINT (127.083226 37.439573),294.10583,340.2346,211.82309,8.974842093281543,12.968909001350402,10.13617126556716
37.444191,127.083305,12.9,5.9,65.0,POINT (127.083305 37.444191),294.10583,340.2346,211.82309,9.146917310485549,13.268909001350403,10.346623917609964
37.448809,127.083383,12.8,5.9,65.0,POINT (127.083383 37.448809),294.10583,340.2346,211.82309,9.055343237917295,13.168909001350404,10.252522066812187
37.453428,127.083462,12.6,5.8,65.0,POINT (127.083462 37.453428),294.10583,340.2346,211.82309,8.872194965245939,12.968909001350402,10.064318275942238
37.458046,127.08354,12.7,6.1,67.0,POINT (127.08354 37.458046),290.1,336.59036,215.11537,9.169804697281847,13.066927981376647,10.302248884372622
37.462665,127.083618,13.7,7.0,69.0,POINT (127.083618 37.462665),290.1,336.59036,215.11537,10.304736649338555,14.066927981376647,11.396701250812317
37.467283,127.083697,13.9,7.3,70.0,POINT (127.083697 37.467283),290.1,336.59036,215.11537,10.597503051353739,14.266927981376648,11.661637732222946
37.471902,127.083775,13.0,6.4,68.0,POINT (127.083775 37.471902),290.1,336.59036,215.11537,9.55058023034803,13.366927981376648,10.658791757518951
37.476521,127.083854,12.6,5.7,65.0,POINT (127.083854 37.476521),290.1,336.59036,215.11537,8.872194965245939,12.966927981376648,10.063922071947486
37.481139,127.083932,12.6,5.8,66.0,POINT (127.083932 37.481139),290.1,336.59036,215.11537,8.974842093281543,12.966927981376648,10.13577506157241
37.485758,127.084011,13.5,6.9,69.0,POINT (127.084011 37.485758),290.1,336.59036,215.11537,10.119034555531892,13.866927981376648,11.206709785147654
37.490377,127.084089,13.9,7.5,70.0,POINT (127.084089 37.490377),290.1,336.59036,215.11537,10.597503051353739,14.266927981376648,11.661637732222946
37.494996,127.084168,13.6,7.1,69.0,POINT (127.084168 37.494996),294.0577,340.9154,211.09805,10.21188562017439,13.969277864694595,11.30217550706099
37.499615,127.084246,13.9,6.4,64.0,POINT (127.084246 37.499615),294.0577,340.9154,211.09805,9.955782051981075,14.269277864694596,11.212903009325672
37.504234,127.084325,13.9,6.4,64.0,POINT (127.084325 37.504234),294.0577,340.9154,211.09805,9.955782051981075,14.269277864694596,11.212903009325672
37.508853,127.084403,13.9,6.3,64.0,POINT (127.084403 37.508853),294.0577,340.9154,211.09805,9.955782051981075,14.269277864694596,11.212903009325672
37.513472,127.084482,13.9,6.3,64.0,POINT (127.084482 37.513472),294.70193,339.17697,212.93463,9.955782051981075,14.268335157632828,11.212714467913319
