x,y,avg_height
968750.0,1953750.0,10.514444444444443
968750.0,1954250.0,13.809999999999999
968750.0,1954750.0,16.934444444444445
968750.0,1955250.0,17.387777777777778
968750.0,1955750.0,20.9125
968750.0,1956250.0,24.367142857142856
968750.0,1956750.0,22.406666666666666
968750.0,1957250.0,21.003333333333334
968750.0,1957750.0,16.484
968750.0,1958250.0,16.215
968750.0,1958750.0,6.9799999999999995
968750.0,1959250.0,6.965999999999999
968750.0,1959750.0,6.661666666666666
968750.0,1960250.0,6.62
968750.0,1960750.0,5.803333333333334
969250.0,1950750.0,
969250.0,1951250.0,
969250.0,1951750.0,
969250.0,1952250.0,
969250.0,1952750.0,6.87
969250.0,1953250.0,7.178333333333334
969250.0,1953750.0,8.254444444444443
969250.0,1954250.0,10.03111111111111
969250.0,1954750.0,11.83
969250.0,1955250.0,15.06625
969250.0,1955750.0,19.363333333333333
969250.0,1956250.0,25.705
969250.0,1956750.0,21.616666666666664
969250.0,1957250.0,23.149999999999995
969250.0,1957750.0,22.080000000000002
969250.0,1958250.0,36.85
969250.0,1958750.0,4.52
969250.0,1959250.0,6.529999999999999
969250.0,1959750.0,6.13
969250.0,1960250.0,6.935
969250.0,1960750.0,5.33
969750.0,1950750.0,
969750.0,1951250.0,
969750.0,1951750.0,
969750.0,1952250.0,
969750.0,1952750.0,7.5649999999999995
969750.0,1953250.0,7.404999999999999
969750.0,1953750.0,8.968571428571428
969750.0,1954250.0,10.592500000000001
969750.0,1954750.0,11.272222222222222
969750.0,1955250.0,14.332857142857142
969750.0,1955750.0,15.81
969750.0,1956250.0,32.04
969750.0,1956750.0,
969750.0,1957250.0,
969750.0,1957750.0,
969750.0,1958250.0,
969750.0,1958750.0,
969750.0,1959250.0,
969750.0,1959750.0,
969750.0,1960250.0,
969750.0,1960750.0,
970250.0,1950750.0,
970250.0,1951250.0,
970250.0,1951750.0,
970250.0,1952250.0,
970250.0,1952750.0,8.62
970250.0,1953250.0,8.24
970250.0,1953750.0,10.370000000000001
970250.0,1954250.0,9.995
970250.0,1954750.0,8.62625
970250.0,1955250.0,7.335000000000001
970250.0,1955750.0,5.633333333333333
970250.0,1956250.0,
970250.0,1956750.0,
970250.0,1957250.0,
970250.0,1957750.0,
970250.0,1958250.0,
970250.0,1958750.0,
970250.0,1959250.0,
970250.0,1959750.0,
970250.0,1960250.0,
970250.0,1960750.0,
970750.0,1950750.0,
970750.0,1951250.0,
970750.0,1951750.0,
970750.0,1952250.0,
970750.0,1952750.0,
970750.0,1953250.0,
970750.0,1953750.0,19.66
970750.0,1954250.0,12.823333333333332
970750.0,1954750.0,9.894
970750.0,1955250.0,7.452500000000001
970750.0,1955750.0,5.5
970750.0,1956250.0,
970750.0,1956750.0,
970750.0,1957250.0,
970750.0,1957750.0,
970750.0,1958250.0,
970750.0,1958750.0,
970750.0,1959250.0,
970750.0,1959750.0,
970750.0,1960250.0,
970750.0,1960750.0,
