lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.628709,127.109686,13.4,7.0,69.0,POINT (127.109686 37.628709),287.53845,335.10382,216.69803,10.02618345528192,13.7661168217659,11.111551783050524
37.633329,127.109766,13.5,6.6,66.0,POINT (127.109766 37.633329),287.53845,335.10382,216.69803,9.801947222726852,13.8661168217659,10.984586420261977
37.637949,127.109847,13.5,6.7,67.0,POINT (127.109847 37.637949),287.53845,335.10382,216.69803,9.907582330259721,13.8661168217659,11.058530995534985
37.64257,127.109927,13.4,6.8,68.0,POINT (127.109927 37.64257),286.39227,332.67697,219.28079,9.920736304166903,13.764788681268692,11.03747314917057
37.554728,127.114201,13.7,5.9,62.0,POINT (127.114201 37.554728),306.72687,350.28854,204.16347,9.560923378565287,14.074319940805434,10.877510353156786
37.559347,127.114282,13.9,6.5,64.0,POINT (127.114282 37.559347),306.72687,350.28854,204.16347,9.955782051981075,14.274319940805436,11.21391142454784
37.563967,127.114363,14.0,7.0,66.0,POINT (127.114363 37.563967),298.0903,345.24615,208.225,10.26144867257198,14.371616005897522,11.45733727197989
37.568586,127.114444,13.8,7.3,69.0,POINT (127.114444 37.568586),293.00577,337.19226,216.78848,10.39758764315291,14.16725589632988,11.491762529473013
37.573206,127.114524,13.3,7.1,70.0,POINT (127.114524 37.573206),293.00577,337.19226,216.78848,10.038551103832665,13.66725589632988,11.090436951948842
37.577825,127.114605,12.9,6.6,69.0,POINT (127.114605 37.577825),299.22107,343.71533,212.61342,9.561927415355768,13.27079119682312,10.637507430113661
37.582445,127.114686,12.5,5.8,66.0,POINT (127.114686 37.582445),299.22107,343.71533,212.61342,8.882941319544654,12.87079119682312,10.042217163045882
37.587065,127.114767,12.5,5.8,66.0,POINT (127.114767 37.587065),299.22107,343.71533,212.61342,8.882941319544654,12.87079119682312,10.042217163045882
37.591685,127.114848,12.6,5.8,65.0,POINT (127.114848 37.591685),290.67114,336.2231,217.40388,8.872194965245939,12.966727739572525,10.063882023586663
37.596305,127.114929,12.6,5.8,65.0,POINT (127.114929 37.596305),290.67114,336.2231,217.40388,8.872194965245939,12.966727739572525,10.063882023586663
37.600924,127.115009,12.5,5.9,66.0,POINT (127.115009 37.600924),296.3347,344.3076,207.46536,8.882941319544654,12.871110528707504,10.042281029422758
37.610164,127.115171,13.2,7.0,70.0,POINT (127.115171 37.610164),290.67114,336.2231,217.40388,9.94539232556332,13.566727739572524,10.995120175808829
37.614784,127.115252,13.2,7.0,70.0,POINT (127.115252 37.614784),290.67114,336.2231,217.40388,9.94539232556332,13.566727739572524,10.995120175808829
37.619404,127.115333,12.8,6.7,69.0,POINT (127.115333 37.619404),296.3347,344.3076,207.46536,9.469076098713524,13.171110528707505,10.542575374840968
37.624025,127.115414,12.8,6.6,69.0,POINT (127.115414 37.624025),287.53845,335.10382,216.69803,9.469076098713524,13.1661168217659,10.541576633452646
