x,y,avg_height
1108750.0,1783750.0,5.960000000000001
1108750.0,1784250.0,5.905
1108750.0,1784750.0,5.82
1108750.0,1785250.0,5.91
1108750.0,1785750.0,6.1125
1108750.0,1786250.0,7.529999999999999
1108750.0,1786750.0,6.55
1108750.0,1787250.0,
1108750.0,1787750.0,
1108750.0,1788250.0,
1108750.0,1788750.0,
1108750.0,1789250.0,
1108750.0,1789750.0,
1108750.0,1790250.0,
1108750.0,1790750.0,
1108750.0,1791250.0,
1108750.0,1791750.0,
1108750.0,1792250.0,
1108750.0,1792750.0,
1108750.0,1793250.0,
1108750.0,1793750.0,
1108750.0,1794250.0,
1108750.0,1794750.0,
1108750.0,1795250.0,
1108750.0,1795750.0,
1108750.0,1796250.0,
1108750.0,1796750.0,
1108750.0,1797250.0,
1108750.0,1797750.0,
1108750.0,1798250.0,
1108750.0,1798750.0,
1108750.0,1799250.0,
1108750.0,1799750.0,
1109250.0,1760250.0,
1109250.0,1760750.0,
1109250.0,1761250.0,
1109250.0,1761750.0,
1109250.0,1762250.0,
1109250.0,1762750.0,
1109250.0,1763250.0,
1109250.0,1763750.0,
1109250.0,1764250.0,
1109250.0,1764750.0,
1109250.0,1765250.0,
1109250.0,1765750.0,
1109250.0,1766250.0,
1109250.0,1766750.0,
1109250.0,1767250.0,
1109250.0,1767750.0,
1109250.0,1768250.0,
1109250.0,1768750.0,
1109250.0,1769250.0,
1109250.0,1769750.0,
1109250.0,1770250.0,
1109250.0,1770750.0,
1109250.0,1771250.0,
1109250.0,1771750.0,
1109250.0,1772250.0,
1109250.0,1772750.0,
1109250.0,1773250.0,
1109250.0,1773750.0,
1109250.0,1774250.0,
1109250.0,1774750.0,
1109250.0,1775250.0,
1109250.0,1775750.0,
1109250.0,1776250.0,
1109250.0,1776750.0,
1109250.0,1777250.0,
1109250.0,1777750.0,
1109250.0,1778250.0,
1109250.0,1778750.0,
1109250.0,1779250.0,
1109250.0,1779750.0,
1109250.0,1780250.0,
1109250.0,1780750.0,3.77
1109250.0,1781250.0,3.77
1109250.0,1781750.0,3.77
1109250.0,1782250.0,
1109250.0,1782750.0,5.3
1109250.0,1783250.0,5.010000000000001
1109250.0,1783750.0,5.795
1109250.0,1784250.0,6.684
1109250.0,1784750.0,6.37
1109250.0,1785250.0,6.43
1109250.0,1785750.0,5.788333333333333
1109250.0,1786250.0,6.733333333333333
1109250.0,1786750.0,5.845
1109250.0,1787250.0,
1109250.0,1787750.0,
1109250.0,1788250.0,
1109250.0,1788750.0,
1109250.0,1789250.0,
1109250.0,1789750.0,
1109250.0,1790250.0,
1109250.0,1790750.0,
1109250.0,1791250.0,
1109250.0,1791750.0,
1109250.0,1792250.0,
1109250.0,1792750.0,
1109250.0,1793250.0,
1109250.0,1793750.0,
1109250.0,1794250.0,
1109250.0,1794750.0,
1109250.0,1795250.0,
1109250.0,1795750.0,
1109250.0,1796250.0,
1109250.0,1796750.0,
1109250.0,1797250.0,
1109250.0,1797750.0,
1109250.0,1798250.0,
1109250.0,1798750.0,
1109250.0,1799250.0,
1109250.0,1799750.0,
1109750.0,1760250.0,
1109750.0,1760750.0,
1109750.0,1761250.0,
1109750.0,1761750.0,
1109750.0,1762250.0,
1109750.0,1762750.0,
1109750.0,1763250.0,
1109750.0,1763750.0,
1109750.0,1764250.0,
1109750.0,1764750.0,
1109750.0,1765250.0,
1109750.0,1765750.0,
1109750.0,1766250.0,
1109750.0,1766750.0,
1109750.0,1767250.0,
1109750.0,1767750.0,
1109750.0,1768250.0,
1109750.0,1768750.0,
1109750.0,1769250.0,
1109750.0,1769750.0,
1109750.0,1770250.0,
1109750.0,1770750.0,
1109750.0,1771250.0,
1109750.0,1771750.0,
1109750.0,1772250.0,
1109750.0,1772750.0,
1109750.0,1773250.0,
1109750.0,1773750.0,
1109750.0,1774250.0,
1109750.0,1774750.0,
1109750.0,1775250.0,
1109750.0,1775750.0,
1109750.0,1776250.0,
1109750.0,1776750.0,
1109750.0,1777250.0,
1109750.0,1777750.0,
1109750.0,1778250.0,
1109750.0,1778750.0,
1109750.0,1779250.0,
1109750.0,1779750.0,
1109750.0,1780250.0,
1109750.0,1780750.0,
1109750.0,1781250.0,
1109750.0,1781750.0,
1109750.0,1782250.0,
1109750.0,1782750.0,5.3
1109750.0,1783250.0,5.265000000000001
1109750.0,1783750.0,6.226666666666667
1109750.0,1784250.0,7.23
1109750.0,1784750.0,6.724000000000001
1109750.0,1785250.0,6.421666666666667
1109750.0,1785750.0,5.668571428571428
1109750.0,1786250.0,5.95
1109750.0,1786750.0,5.563333333333333
1109750.0,1787250.0,
1109750.0,1787750.0,
1109750.0,1788250.0,
1109750.0,1788750.0,
1109750.0,1789250.0,
1109750.0,1789750.0,
1109750.0,1790250.0,
1109750.0,1790750.0,
1109750.0,1791250.0,
1109750.0,1791750.0,
1109750.0,1792250.0,
1109750.0,1792750.0,
1109750.0,1793250.0,
1109750.0,1793750.0,
1109750.0,1794250.0,
1109750.0,1794750.0,
1109750.0,1795250.0,
1109750.0,1795750.0,
1109750.0,1796250.0,
1109750.0,1796750.0,
1109750.0,1797250.0,
1109750.0,1797750.0,
1109750.0,1798250.0,
1109750.0,1798750.0,
1109750.0,1799250.0,
1109750.0,1799750.0,
1110250.0,1760250.0,
1110250.0,1760750.0,
1110250.0,1761250.0,
1110250.0,1761750.0,
1110250.0,1762250.0,
1110250.0,1762750.0,
1110250.0,1763250.0,
1110250.0,1763750.0,
1110250.0,1764250.0,
1110250.0,1764750.0,
1110250.0,1765250.0,
1110250.0,1765750.0,
1110250.0,1766250.0,
1110250.0,1766750.0,
1110250.0,1767250.0,
1110250.0,1767750.0,
1110250.0,1768250.0,
1110250.0,1768750.0,
1110250.0,1769250.0,
1110250.0,1769750.0,
1110250.0,1770250.0,
1110250.0,1770750.0,
1110250.0,1771250.0,
1110250.0,1771750.0,
1110250.0,1772250.0,
1110250.0,1772750.0,
1110250.0,1773250.0,
1110250.0,1773750.0,
1110250.0,1774250.0,
1110250.0,1774750.0,
1110250.0,1775250.0,
1110250.0,1775750.0,
1110250.0,1776250.0,
1110250.0,1776750.0,
1110250.0,1777250.0,
1110250.0,1777750.0,
1110250.0,1778250.0,
1110250.0,1778750.0,
1110250.0,1779250.0,
1110250.0,1779750.0,
1110250.0,1780250.0,
1110250.0,1780750.0,
1110250.0,1781250.0,
1110250.0,1781750.0,
1110250.0,1782250.0,
1110250.0,1782750.0,5.3
1110250.0,1783250.0,5.3
1110250.0,1783750.0,5.3
1110250.0,1784250.0,9.8
1110250.0,1784750.0,7.470000000000001
1110250.0,1785250.0,6.25
1110250.0,1785750.0,5.04
1110250.0,1786250.0,5.0200000000000005
1110250.0,1786750.0,5.013333333333333
1110250.0,1787250.0,
1110250.0,1787750.0,
1110250.0,1788250.0,4.98
1110250.0,1788750.0,4.98
1110250.0,1789250.0,4.98
1110250.0,1789750.0,
1110250.0,1790250.0,
1110250.0,1790750.0,
1110250.0,1791250.0,
1110250.0,1791750.0,
1110250.0,1792250.0,
1110250.0,1792750.0,
1110250.0,1793250.0,
1110250.0,1793750.0,
1110250.0,1794250.0,
1110250.0,1794750.0,
1110250.0,1795250.0,
1110250.0,1795750.0,
1110250.0,1796250.0,
1110250.0,1796750.0,
1110250.0,1797250.0,
1110250.0,1797750.0,
1110250.0,1798250.0,
1110250.0,1798750.0,
1110250.0,1799250.0,
1110250.0,1799750.0,
1110750.0,1760250.0,
1110750.0,1760750.0,
1110750.0,1761250.0,
1110750.0,1761750.0,
1110750.0,1762250.0,
1110750.0,1762750.0,
1110750.0,1763250.0,
1110750.0,1763750.0,
1110750.0,1764250.0,
1110750.0,1764750.0,
1110750.0,1765250.0,
1110750.0,1765750.0,
1110750.0,1766250.0,
1110750.0,1766750.0,
1110750.0,1767250.0,
1110750.0,1767750.0,
1110750.0,1768250.0,
1110750.0,1768750.0,
1110750.0,1769250.0,
1110750.0,1769750.0,
1110750.0,1770250.0,
1110750.0,1770750.0,
1110750.0,1771250.0,
1110750.0,1771750.0,
1110750.0,1772250.0,
1110750.0,1772750.0,
1110750.0,1773250.0,
1110750.0,1773750.0,
1110750.0,1774250.0,
1110750.0,1774750.0,
1110750.0,1775250.0,
1110750.0,1775750.0,
1110750.0,1776250.0,
1110750.0,1776750.0,
1110750.0,1777250.0,
1110750.0,1777750.0,
1110750.0,1778250.0,
1110750.0,1778750.0,
1110750.0,1779250.0,
1110750.0,1779750.0,
1110750.0,1780250.0,
1110750.0,1780750.0,
1110750.0,1781250.0,
1110750.0,1781750.0,
1110750.0,1782250.0,
1110750.0,1782750.0,
1110750.0,1783250.0,
1110750.0,1783750.0,
1110750.0,1784250.0,
1110750.0,1784750.0,
1110750.0,1785250.0,5.303333333333334
1110750.0,1785750.0,5.075
1110750.0,1786250.0,5.075
1110750.0,1786750.0,4.5725
1110750.0,1787250.0,4.7
1110750.0,1787750.0,4.8533333333333335
1110750.0,1788250.0,6.03
1110750.0,1788750.0,6.156666666666666
1110750.0,1789250.0,6.655
1110750.0,1789750.0,
1110750.0,1790250.0,
1110750.0,1790750.0,
1110750.0,1791250.0,
1110750.0,1791750.0,
1110750.0,1792250.0,
1110750.0,1792750.0,
1110750.0,1793250.0,
1110750.0,1793750.0,
1110750.0,1794250.0,
1110750.0,1794750.0,
1110750.0,1795250.0,
1110750.0,1795750.0,
1110750.0,1796250.0,
1110750.0,1796750.0,
1110750.0,1797250.0,
1110750.0,1797750.0,
1110750.0,1798250.0,
1110750.0,1798750.0,
1110750.0,1799250.0,
1110750.0,1799750.0,
1111250.0,1760250.0,
1111250.0,1760750.0,
1111250.0,1761250.0,
1111250.0,1761750.0,
1111250.0,1762250.0,
1111250.0,1762750.0,
1111250.0,1763250.0,
1111250.0,1763750.0,
1111250.0,1764250.0,
1111250.0,1764750.0,
1111250.0,1765250.0,
1111250.0,1765750.0,
1111250.0,1766250.0,
1111250.0,1766750.0,
1111250.0,1767250.0,
1111250.0,1767750.0,
1111250.0,1768250.0,
1111250.0,1768750.0,
1111250.0,1769250.0,
1111250.0,1769750.0,
1111250.0,1770250.0,
1111250.0,1770750.0,
1111250.0,1771250.0,
1111250.0,1771750.0,
1111250.0,1772250.0,
1111250.0,1772750.0,
1111250.0,1773250.0,
1111250.0,1773750.0,
1111250.0,1774250.0,
1111250.0,1774750.0,
1111250.0,1775250.0,
1111250.0,1775750.0,
1111250.0,1776250.0,
1111250.0,1776750.0,
1111250.0,1777250.0,
1111250.0,1777750.0,
1111250.0,1778250.0,
1111250.0,1778750.0,
1111250.0,1779250.0,
1111250.0,1779750.0,
1111250.0,1780250.0,
1111250.0,1780750.0,
1111250.0,1781250.0,
1111250.0,1781750.0,
1111250.0,1782250.0,
1111250.0,1782750.0,
1111250.0,1783250.0,
1111250.0,1783750.0,
1111250.0,1784250.0,
1111250.0,1784750.0,
1111250.0,1785250.0,5.739999999999999
1111250.0,1785750.0,5.371666666666666
1111250.0,1786250.0,5.371666666666666
1111250.0,1786750.0,4.6899999999999995
1111250.0,1787250.0,4.7
1111250.0,1787750.0,4.8533333333333335
1111250.0,1788250.0,5.924
1111250.0,1788750.0,5.9925
1111250.0,1789250.0,6.2700000000000005
1111250.0,1789750.0,
1111250.0,1790250.0,
1111250.0,1790750.0,
1111250.0,1791250.0,
1111250.0,1791750.0,
1111250.0,1792250.0,
1111250.0,1792750.0,
1111250.0,1793250.0,
1111250.0,1793750.0,
1111250.0,1794250.0,
1111250.0,1794750.0,
1111250.0,1795250.0,
1111250.0,1795750.0,
1111250.0,1796250.0,
1111250.0,1796750.0,
1111250.0,1797250.0,
1111250.0,1797750.0,
1111250.0,1798250.0,
1111250.0,1798750.0,
1111250.0,1799250.0,
1111250.0,1799750.0,
1111750.0,1760250.0,
1111750.0,1760750.0,
1111750.0,1761250.0,
1111750.0,1761750.0,
1111750.0,1762250.0,
1111750.0,1762750.0,
1111750.0,1763250.0,
1111750.0,1763750.0,
1111750.0,1764250.0,
1111750.0,1764750.0,
1111750.0,1765250.0,
1111750.0,1765750.0,
1111750.0,1766250.0,
1111750.0,1766750.0,
1111750.0,1767250.0,
1111750.0,1767750.0,
1111750.0,1768250.0,
1111750.0,1768750.0,
1111750.0,1769250.0,
1111750.0,1769750.0,
1111750.0,1770250.0,
1111750.0,1770750.0,
1111750.0,1771250.0,
1111750.0,1771750.0,
1111750.0,1772250.0,
1111750.0,1772750.0,
1111750.0,1773250.0,
1111750.0,1773750.0,
1111750.0,1774250.0,
1111750.0,1774750.0,
1111750.0,1775250.0,
1111750.0,1775750.0,
1111750.0,1776250.0,
1111750.0,1776750.0,
1111750.0,1777250.0,
1111750.0,1777750.0,
1111750.0,1778250.0,
1111750.0,1778750.0,
1111750.0,1779250.0,
1111750.0,1779750.0,
1111750.0,1780250.0,
1111750.0,1780750.0,
1111750.0,1781250.0,4.88
1111750.0,1781750.0,4.88
1111750.0,1782250.0,4.88
1111750.0,1782750.0,
1111750.0,1783250.0,
1111750.0,1783750.0,
1111750.0,1784250.0,4.29
1111750.0,1784750.0,4.585
1111750.0,1785250.0,5.22
1111750.0,1785750.0,5.34
1111750.0,1786250.0,5.455
1111750.0,1786750.0,4.62
1111750.0,1787250.0,4.7
1111750.0,1787750.0,6.265000000000001
1111750.0,1788250.0,9.873333333333333
1111750.0,1788750.0,10.315
1111750.0,1789250.0,10.046000000000001
1111750.0,1789750.0,6.15
1111750.0,1790250.0,4.0
1111750.0,1790750.0,
1111750.0,1791250.0,
1111750.0,1791750.0,
1111750.0,1792250.0,
1111750.0,1792750.0,
1111750.0,1793250.0,
1111750.0,1793750.0,
1111750.0,1794250.0,
1111750.0,1794750.0,
1111750.0,1795250.0,
1111750.0,1795750.0,
1111750.0,1796250.0,
1111750.0,1796750.0,
1111750.0,1797250.0,
1111750.0,1797750.0,
1111750.0,1798250.0,
1111750.0,1798750.0,
1111750.0,1799250.0,
1111750.0,1799750.0,
1112250.0,1760250.0,
1112250.0,1760750.0,
1112250.0,1761250.0,
1112250.0,1761750.0,
1112250.0,1762250.0,
1112250.0,1762750.0,
1112250.0,1763250.0,
1112250.0,1763750.0,
1112250.0,1764250.0,
1112250.0,1764750.0,
1112250.0,1765250.0,
1112250.0,1765750.0,
1112250.0,1766250.0,
1112250.0,1766750.0,
1112250.0,1767250.0,
1112250.0,1767750.0,
1112250.0,1768250.0,
1112250.0,1768750.0,
1112250.0,1769250.0,
1112250.0,1769750.0,
1112250.0,1770250.0,
1112250.0,1770750.0,
1112250.0,1771250.0,
1112250.0,1771750.0,
1112250.0,1772250.0,
1112250.0,1772750.0,
1112250.0,1773250.0,
1112250.0,1773750.0,
1112250.0,1774250.0,
1112250.0,1774750.0,
1112250.0,1775250.0,
1112250.0,1775750.0,
1112250.0,1776250.0,
1112250.0,1776750.0,
1112250.0,1777250.0,
1112250.0,1777750.0,4.87
1112250.0,1778250.0,4.87
1112250.0,1778750.0,4.87
1112250.0,1779250.0,
1112250.0,1779750.0,
1112250.0,1780250.0,
1112250.0,1780750.0,
1112250.0,1781250.0,4.88
1112250.0,1781750.0,4.88
1112250.0,1782250.0,5.4399999999999995
1112250.0,1782750.0,6.0
1112250.0,1783250.0,6.0
1112250.0,1783750.0,
1112250.0,1784250.0,3.9450000000000003
1112250.0,1784750.0,4.505
1112250.0,1785250.0,4.776
1112250.0,1785750.0,5.292
1112250.0,1786250.0,5.3225
1112250.0,1786750.0,5.1433333333333335
1112250.0,1787250.0,4.48
1112250.0,1787750.0,6.71
1112250.0,1788250.0,9.946000000000002
1112250.0,1788750.0,10.806000000000001
1112250.0,1789250.0,10.475000000000001
1112250.0,1789750.0,6.15
1112250.0,1790250.0,4.0
1112250.0,1790750.0,
1112250.0,1791250.0,
1112250.0,1791750.0,
1112250.0,1792250.0,
1112250.0,1792750.0,
1112250.0,1793250.0,
1112250.0,1793750.0,
1112250.0,1794250.0,
1112250.0,1794750.0,
1112250.0,1795250.0,
1112250.0,1795750.0,
1112250.0,1796250.0,
1112250.0,1796750.0,
1112250.0,1797250.0,
1112250.0,1797750.0,
1112250.0,1798250.0,
1112250.0,1798750.0,
1112250.0,1799250.0,
1112250.0,1799750.0,
1112750.0,1760250.0,
1112750.0,1760750.0,
1112750.0,1761250.0,
1112750.0,1761750.0,
1112750.0,1762250.0,
1112750.0,1762750.0,
1112750.0,1763250.0,
1112750.0,1763750.0,
1112750.0,1764250.0,
1112750.0,1764750.0,
1112750.0,1765250.0,
1112750.0,1765750.0,
1112750.0,1766250.0,
1112750.0,1766750.0,
1112750.0,1767250.0,
1112750.0,1767750.0,
1112750.0,1768250.0,
1112750.0,1768750.0,
1112750.0,1769250.0,
1112750.0,1769750.0,
1112750.0,1770250.0,
1112750.0,1770750.0,
1112750.0,1771250.0,
1112750.0,1771750.0,
1112750.0,1772250.0,
1112750.0,1772750.0,
1112750.0,1773250.0,
1112750.0,1773750.0,
1112750.0,1774250.0,
1112750.0,1774750.0,
1112750.0,1775250.0,
1112750.0,1775750.0,
1112750.0,1776250.0,
1112750.0,1776750.0,
1112750.0,1777250.0,
1112750.0,1777750.0,4.87
1112750.0,1778250.0,4.87
1112750.0,1778750.0,4.87
1112750.0,1779250.0,
1112750.0,1779750.0,5.66
1112750.0,1780250.0,5.88
1112750.0,1780750.0,5.88
1112750.0,1781250.0,5.49
1112750.0,1781750.0,4.88
1112750.0,1782250.0,5.4399999999999995
1112750.0,1782750.0,6.0
1112750.0,1783250.0,6.0
1112750.0,1783750.0,
1112750.0,1784250.0,3.9450000000000003
1112750.0,1784750.0,4.505
1112750.0,1785250.0,5.773999999999999
1112750.0,1785750.0,6.495
1112750.0,1786250.0,6.9366666666666665
1112750.0,1786750.0,4.98
1112750.0,1787250.0,4.673333333333333
1112750.0,1787750.0,6.297499999999999
1112750.0,1788250.0,9.858
1112750.0,1788750.0,12.1325
1112750.0,1789250.0,12.133333333333335
1112750.0,1789750.0,6.15
1112750.0,1790250.0,4.0
1112750.0,1790750.0,
1112750.0,1791250.0,
1112750.0,1791750.0,
1112750.0,1792250.0,
1112750.0,1792750.0,
1112750.0,1793250.0,
1112750.0,1793750.0,
1112750.0,1794250.0,
1112750.0,1794750.0,
1112750.0,1795250.0,
1112750.0,1795750.0,
1112750.0,1796250.0,
1112750.0,1796750.0,
1112750.0,1797250.0,
1112750.0,1797750.0,
1112750.0,1798250.0,
1112750.0,1798750.0,
1112750.0,1799250.0,
1112750.0,1799750.0,
1113250.0,1760250.0,
1113250.0,1760750.0,
1113250.0,1761250.0,
1113250.0,1761750.0,
1113250.0,1762250.0,
1113250.0,1762750.0,
1113250.0,1763250.0,
1113250.0,1763750.0,
1113250.0,1764250.0,
1113250.0,1764750.0,
1113250.0,1765250.0,
1113250.0,1765750.0,
1113250.0,1766250.0,
1113250.0,1766750.0,
1113250.0,1767250.0,
1113250.0,1767750.0,
1113250.0,1768250.0,
1113250.0,1768750.0,
1113250.0,1769250.0,
1113250.0,1769750.0,
1113250.0,1770250.0,
1113250.0,1770750.0,
1113250.0,1771250.0,
1113250.0,1771750.0,
1113250.0,1772250.0,
1113250.0,1772750.0,
1113250.0,1773250.0,
1113250.0,1773750.0,
1113250.0,1774250.0,
1113250.0,1774750.0,
1113250.0,1775250.0,
1113250.0,1775750.0,
1113250.0,1776250.0,
1113250.0,1776750.0,
1113250.0,1777250.0,
1113250.0,1777750.0,5.78
1113250.0,1778250.0,5.78
1113250.0,1778750.0,5.326666666666667
1113250.0,1779250.0,4.42
1113250.0,1779750.0,5.286666666666666
1113250.0,1780250.0,5.7925
1113250.0,1780750.0,5.811999999999999
1113250.0,1781250.0,5.873333333333332
1113250.0,1781750.0,5.89
1113250.0,1782250.0,4.9
1113250.0,1782750.0,4.9
1113250.0,1783250.0,4.9
1113250.0,1783750.0,
1113250.0,1784250.0,4.75
1113250.0,1784750.0,4.916666666666667
1113250.0,1785250.0,7.608
1113250.0,1785750.0,8.114
1113250.0,1786250.0,7.926666666666667
1113250.0,1786750.0,6.144
1113250.0,1787250.0,5.465
1113250.0,1787750.0,5.596666666666667
1113250.0,1788250.0,5.426
1113250.0,1788750.0,6.515000000000001
1113250.0,1789250.0,
1113250.0,1789750.0,
1113250.0,1790250.0,
1113250.0,1790750.0,
1113250.0,1791250.0,
1113250.0,1791750.0,
1113250.0,1792250.0,
1113250.0,1792750.0,
1113250.0,1793250.0,
1113250.0,1793750.0,
1113250.0,1794250.0,
1113250.0,1794750.0,
1113250.0,1795250.0,
1113250.0,1795750.0,
1113250.0,1796250.0,
1113250.0,1796750.0,
1113250.0,1797250.0,
1113250.0,1797750.0,
1113250.0,1798250.0,
1113250.0,1798750.0,
1113250.0,1799250.0,
1113250.0,1799750.0,
1113750.0,1760250.0,
1113750.0,1760750.0,
1113750.0,1761250.0,
1113750.0,1761750.0,
1113750.0,1762250.0,
1113750.0,1762750.0,
1113750.0,1763250.0,
1113750.0,1763750.0,
1113750.0,1764250.0,
1113750.0,1764750.0,
1113750.0,1765250.0,
1113750.0,1765750.0,
1113750.0,1766250.0,
1113750.0,1766750.0,
1113750.0,1767250.0,
1113750.0,1767750.0,
1113750.0,1768250.0,
1113750.0,1768750.0,
1113750.0,1769250.0,
1113750.0,1769750.0,
1113750.0,1770250.0,
1113750.0,1770750.0,
1113750.0,1771250.0,
1113750.0,1771750.0,
1113750.0,1772250.0,
1113750.0,1772750.0,
1113750.0,1773250.0,
1113750.0,1773750.0,
1113750.0,1774250.0,
1113750.0,1774750.0,
1113750.0,1775250.0,
1113750.0,1775750.0,
1113750.0,1776250.0,
1113750.0,1776750.0,
1113750.0,1777250.0,
1113750.0,1777750.0,6.53
1113750.0,1778250.0,6.53
1113750.0,1778750.0,5.826666666666667
1113750.0,1779250.0,4.42
1113750.0,1779750.0,5.286666666666666
1113750.0,1780250.0,5.65
1113750.0,1780750.0,5.69
1113750.0,1781250.0,5.675
1113750.0,1781750.0,5.835
1113750.0,1782250.0,4.8533333333333335
1113750.0,1782750.0,4.8533333333333335
1113750.0,1783250.0,4.390000000000001
1113750.0,1783750.0,5.2
1113750.0,1784250.0,5.550000000000001
1113750.0,1784750.0,5.550000000000001
1113750.0,1785250.0,8.7025
1113750.0,1785750.0,8.528
1113750.0,1786250.0,8.245714285714286
1113750.0,1786750.0,7.052
1113750.0,1787250.0,6.326
1113750.0,1787750.0,6.086
